osmid,x,y
6247316549,3.086545,36.6015742
1108094226,3.0865487,36.6503629
2270089345,3.086552,36.7287596
3546800343,3.0865546,36.6969112
2270074955,3.0865553,36.7255058
10921806337,3.0865583,36.7422447
2535671630,3.086561,36.5991337
816333781,3.0865653,36.7048172
326460995,3.0865701,36.7311113
326232195,3.0865769,36.7407392
2270074857,3.086581,36.7243697
743513978,3.0865825,36.7409312
3939446862,3.0865859,36.6542188
2209242370,3.0865981,36.6988525
10701173439,3.0865989,36.7168197
762294997,3.0866056,36.7422303
11774455595,3.0866135,36.6827363
2537475330,3.0866193,36.6384081
3939444683,3.0866198,36.6458673
3757429139,3.0866246,36.7426433
762432150,3.0866282,36.7424456
816333787,3.0866311,36.7031981
1827063673,3.0866344,36.7244547
10921806332,3.0866358,36.7421512
1129714514,3.0866385,36.6362555
9357679518,3.0866392,36.6620677
4549272432,3.0866405,36.7126497
9357679519,3.0866412,36.6620062
3939446902,3.0866494,36.6550137
3757429138,3.0866527,36.7425169
2210577896,3.0866539,36.7100354
2403450852,3.0866564,36.6754682
3939444379,3.0866574,36.6454507
3939446726,3.0866679,36.6522576
1108094350,3.0866694,36.6520244
3939446737,3.0866694,36.6523424
2798846036,3.0866719,36.7326802
1824982627,3.0866725,36.7296057
3939446751,3.0866803,36.6527812
2209102774,3.0866808,36.7130456
326455032,3.0866868,36.7306705
326575363,3.0866936,36.7353027
3939446796,3.0866939,36.6535653
2535671487,3.0867017,36.601081
3939444695,3.0867048,36.6458703
3939446840,3.0867049,36.6539393
9357702221,3.0867076,36.664465
3939446853,3.0867114,36.6541599
326561441,3.086712,36.7323291
2535759764,3.0867156,36.6032509
9357703326,3.0867265,36.6636648
1826688662,3.0867271,36.7361073
2210136115,3.0867329,36.6959942
2270089461,3.0867422,36.7282735
762294982,3.08675,36.742378
2210136052,3.0867558,36.6955499
8328289001,3.0867576,36.7276051
816333886,3.0867638,36.7056997
326606237,3.0867657,36.7385492
1108094360,3.0867692,36.6552901
2270017046,3.0867719,36.7187577
1108094367,3.0867725,36.6553648
9841169040,3.0867812,36.7461638
3728563263,3.0867956,36.7461789
9510630469,3.0867966,36.672163
2270016849,3.0867977,36.7185237
326462310,3.0868239,36.7302263
10769779386,3.0868241,36.7021517
2270016575,3.0868282,36.7182919
816333855,3.0868334,36.7051323
9360419128,3.0868377,36.6554857
9360386792,3.0868396,36.6556897
9360419079,3.0868466,36.6564401
9360419072,3.08685,36.6566416
956359015,3.0868534,36.741593
7330724395,3.0868556,36.6575341
2527531544,3.0868606,36.6434822
2270074931,3.0868628,36.726507
9357703325,3.0868659,36.6644647
4549302387,3.0868663,36.7117318
10701173453,3.0868685,36.7174641
5798898561,3.0868698,36.7424716
9357677225,3.0868708,36.6636639
326235287,3.0868722,36.7445615
9360419052,3.0868774,36.6582727
2270016599,3.0868802,36.7196997
11776308337,3.0868814,36.6583862
1108094219,3.0868886,36.6520333
9360419096,3.08689,36.6586271
2269033202,3.0868932,36.719713
11774414283,3.0868962,36.6827825
3644670669,3.0868977,36.7129906
2277866007,3.0869054,36.7358028
1180859067,3.086909,36.7028169
816333849,3.0869099,36.7079387
2210577889,3.0869101,36.7097
3546800985,3.0869221,36.6969241
2270089111,3.0869334,36.7267453
326564721,3.0869437,36.7335702
816333880,3.086953,36.7019165
1108094220,3.0869594,36.6503838
11774455594,3.086961,36.6838587
816333863,3.0869683,36.7059214
1114063732,3.086972,36.6669761
1824982516,3.0869786,36.730255
2270017053,3.0869819,36.7193608
3538109060,3.0869824,36.6496903
11701120439,3.0869887,36.7488257
2209102599,3.0869905,36.7048952
9510633032,3.0869911,36.6717434
326445037,3.0869917,36.7251902
4549261018,3.0869949,36.7128638
10889157008,3.0869973,36.6080608
1114063813,3.0870023,36.6682173
326413877,3.0870023,36.7181727
10898586941,3.0870027,36.6313256
3728563274,3.0870044,36.7464923
326584789,3.0870096,36.7341086
1114063825,3.0870109,36.6685046
11701120498,3.0870112,36.7492375
3835836867,3.0870123,36.6712524
3538109059,3.0870163,36.6486768
334991888,3.0870389,36.6973783
326412874,3.0870407,36.7180554
11701120445,3.0870465,36.7490708
1114063759,3.0870472,36.667346
2268999486,3.0870532,36.7176381
326582470,3.0870583,36.7333167
11701120480,3.0870736,36.7494977
11701120481,3.0870736,36.749543
529542897,3.087074,36.6520408
11701120395,3.0870798,36.7492121
8369603565,3.0870832,36.7217227
326384636,3.0870832,36.7242026
3728563276,3.0870836,36.7464371
1824982509,3.0870852,36.7297446
1180700167,3.0870858,36.6944615
334983862,3.0870883,36.6960193
1108094236,3.0870921,36.671446
3728563266,3.0870995,36.7463018
2270074830,3.087108,36.7258238
3739287540,3.0871097,36.7464176
9841169052,3.0871129,36.7460095
326607551,3.0871164,36.7382452
2270016583,3.0871179,36.7193803
1108094315,3.0871191,36.6527678
4159681593,3.0871199,36.7254219
11035205753,3.0871206,36.7017113
2209227657,3.08713,36.7025341
9510633030,3.087134,36.6713665
287169327,3.0871351,36.7464841
2270032362,3.0871484,36.725118
11701120435,3.087158,36.7487866
816333766,3.0871607,36.7038505
536084046,3.0871654,36.6072091
3939444902,3.0871676,36.6463409
11669744942,3.087177,36.7491408
11701098499,3.0871851,36.7491729
9510630509,3.0872003,36.6712321
1108094318,3.0872007,36.6552823
1114063720,3.0872025,36.6667496
9510633019,3.0872087,36.6715637
7330447519,3.0872127,36.7111782
967404143,3.087221,36.7329504
326574454,3.0872263,36.7381498
11701120437,3.0872294,36.7490197
326584652,3.0872328,36.7341773
11701120472,3.0872491,36.7494275
326371954,3.0872577,36.7188415
9360386786,3.0872579,36.6561033
10769779384,3.0872588,36.7023276
9360419058,3.0872594,36.6577988
287169383,3.0872607,36.7466571
9360419066,3.0872659,36.6572591
1180700345,3.0872661,36.7118223
326582472,3.0872671,36.7336408
11701120434,3.0872671,36.7491425
2209102844,3.0872708,36.7133628
2860028694,3.0872752,36.7280794
2535671418,3.0872774,36.6005614
2270074885,3.0872805,36.7263821
326566093,3.0872823,36.73281
9510630511,3.0872902,36.6715262
1114063733,3.0873058,36.6672937
2270016807,3.0873059,36.7185881
816333858,3.0873142,36.705922
816333857,3.0873174,36.7056965
816333856,3.0873178,36.705512
11701120496,3.0873195,36.7505458
2535759655,3.0873218,36.6041014
1180700247,3.087322,36.6951668
2209102787,3.0873232,36.6988147
10898586931,3.0873313,36.6264746
11701120495,3.0873346,36.7505218
1108094305,3.0873413,36.6520499
3538109061,3.0873505,36.6496991
956359037,3.087352,36.7417544
5744080695,3.0873629,36.6490451
2270089305,3.0873647,36.7290518
326606084,3.0873658,36.7388468
2402077551,3.0873747,36.7458659
11669744943,3.0873927,36.7499991
2535738068,3.0874012,36.6234857
2507414597,3.0874023,36.7162407
2269041010,3.0874039,36.7220174
2535738272,3.0874092,36.6235407
2535738243,3.0874147,36.6234641
816333803,3.0874149,36.7043063
6247316562,3.0874222,36.60111
10701173426,3.0874227,36.7174585
6247316558,3.087423,36.6017152
326458956,3.0874236,36.7321929
10701173440,3.0874248,36.716676
2269040759,3.087428,36.7222575
10921806329,3.0874289,36.7414358
3711508053,3.0874329,36.6714756
1108094308,3.0874412,36.6504042
2268474479,3.0874438,36.7379142
1114063716,3.0874439,36.6665301
1108414524,3.0874562,36.6486569
326234932,3.0874731,36.739912
312613588,3.0874751,36.7323482
2270089289,3.0874827,36.7281486
2209102466,3.0874892,36.7031056
2535738063,3.0874917,36.6239359
8328289004,3.0874967,36.7265159
1108094326,3.0874971,36.652055
2209242377,3.087507,36.6941008
2403450989,3.0875141,36.672276
326446041,3.0875159,36.7263366
326383606,3.087521,36.7226694
326584625,3.0875271,36.7340663
2209242365,3.087531,36.6959922
1108094324,3.0875317,36.6528387
326607552,3.0875332,36.7383938
536084307,3.0875358,36.6083119
2535738291,3.0875393,36.6235597
334968525,3.0875441,36.7072944
326620767,3.0875465,36.7401674
3490246498,3.0875492,36.7034987
326607673,3.0875504,36.7381875
2535702187,3.0875578,36.608104
9510633018,3.0875581,36.6727481
2535671592,3.0875587,36.5989651
2535737952,3.087559,36.6235413
1114063755,3.08756,36.66738
816333789,3.0875626,36.7036192
11701120413,3.0875638,36.7486535
1824991629,3.0875668,36.7398016
2209102652,3.0875675,36.7100121
2535737989,3.08757,36.6234945
287169450,3.0875706,36.7471282
2535702337,3.0875758,36.6083714
967404142,3.0875858,36.7330735
3711442510,3.0875904,36.6488836
3711442509,3.0875953,36.6486561
536084088,3.0875975,36.6076595
2507414647,3.0876008,36.7146991
9357675627,3.0876033,36.6628244
9357677224,3.087606,36.6637038
9357703323,3.0876093,36.6638579
536084050,3.087612,36.6072281
335007383,3.087614,36.7099477
2403450977,3.0876171,36.6729594
9357703324,3.0876222,36.6644634
1114063807,3.0876245,36.6662706
1108094321,3.0876266,36.6552747
9360419130,3.0876274,36.6553436
536084299,3.087636,36.6067845
9355359534,3.087636,36.662016
9510633017,3.0876413,36.6719872
9360419131,3.0876419,36.6564415
9355359533,3.0876462,36.6628238
10889157625,3.0876496,36.6000734
9360419104,3.0876551,36.6575245
9355359535,3.087657,36.6613891
11169542726,3.0876598,36.7485619
10889157581,3.0876657,36.5995738
9360419103,3.0876686,36.6586227
2270016822,3.0876748,36.7217756
2270089187,3.0876778,36.7291968
957659323,3.087688,36.7417035
11701120499,3.0876934,36.7490462
326457469,3.0876972,36.7312954
956392441,3.0877088,36.7411838
11701120431,3.0877146,36.7488043
2535759621,3.0877161,36.6034985
4549262183,3.0877166,36.7118599
696534209,3.0877169,36.7138915
816333840,3.0877264,36.7068522
10889157507,3.0877345,36.6005807
11701120415,3.0877367,36.7485819
1114063722,3.0877396,36.6672772
2535671676,3.0877402,36.6011902
334992895,3.087742,36.6989181
9943565315,3.0877527,36.7485403
9360419132,3.0877564,36.6552723
9360419129,3.0877564,36.6553406
7330708463,3.0877586,36.6564418
9357703521,3.0877604,36.6644631
1180700283,3.0877614,36.6949709
287169835,3.0877624,36.7472001
7330724394,3.0877626,36.6575239
326397078,3.087766,36.7198904
3518365299,3.0877713,36.7344958
9355359538,3.0877724,36.6613884
2535738076,3.0877728,36.6176654
9360419105,3.087773,36.6586221
10889157774,3.0877733,36.6047533
326579293,3.0877738,36.7366556
9355359537,3.0877752,36.6620174
2209102561,3.0877773,36.6972651
2270089302,3.0877815,36.728311
9355359536,3.087786,36.662822
326626804,3.0877907,36.7405123
3538109064,3.0877933,36.6497091
2270016612,3.0877956,36.7225885
11701120470,3.0877993,36.7493174
5744080694,3.0878023,36.649055
9360419109,3.0878049,36.6586219
536082890,3.0878104,36.6052395
957659310,3.0878195,36.7427571
3978294604,3.0878264,36.6777852
2798846031,3.0878328,36.7308503
2416758298,3.0878459,36.7318464
326577642,3.0878476,36.7363253
3496529921,3.0878477,36.7042159
536084273,3.0878517,36.6047568
2535738103,3.0878533,36.6239763
3978294503,3.0878541,36.6772208
8369603558,3.0878609,36.7211208
1180859061,3.0878628,36.7022604
11701120475,3.0878861,36.749374
816333885,3.0878938,36.7047642
2270089176,3.0878942,36.7291004
11676580426,3.0878965,36.603013
956392649,3.0878969,36.7411374
7330447517,3.0879092,36.7114868
2535738125,3.0879102,36.6174461
11701120430,3.0879232,36.7490128
2268474486,3.0879279,36.7373688
2268474465,3.0879384,36.7375657
6247316557,3.0879432,36.6012178
326232209,3.0879441,36.7409081
326458951,3.0879461,36.7304026
2268474503,3.0879573,36.7377182
1108094293,3.0879598,36.653289
1108094295,3.0879599,36.6520664
11402422750,3.0879602,36.7270161
11701120476,3.0879622,36.7495532
4223598791,3.0879677,36.6637214
316385349,3.0879832,36.6722753
9360419134,3.0879855,36.6552681
9360419133,3.0879866,36.6553351
335010926,3.0879939,36.7118912
2209102800,3.0879954,36.7094525
1180700432,3.088005,36.7134007
1180700139,3.0880063,36.6990649
1827616259,3.0880177,36.7247813
1114063717,3.0880202,36.6670951
283383057,3.0880235,36.7476302
326591744,3.0880236,36.7367717
1114081892,3.0880284,36.6479736
2416758188,3.0880323,36.7315866
283382865,3.0880379,36.7477325
10889157405,3.088045,36.5989506
1108094287,3.0880551,36.6552668
2270089459,3.0880667,36.7284456
1824982495,3.0880685,36.7299055
3687384393,3.0880767,36.6504374
1108414521,3.0880782,36.6487046
10701173459,3.0880821,36.7171318
3491069863,3.0880836,36.7041026
1180700501,3.0880847,36.7121296
334983673,3.0880916,36.6960403
6247316556,3.0880933,36.6018785
2535671480,3.0880943,36.6005959
10889157493,3.0881026,36.6002588
3687384392,3.0881099,36.6497115
2535671660,3.0881113,36.5999072
326211687,3.0881116,36.7451923
326397488,3.0881118,36.7202592
1114063743,3.0881136,36.6662478
1824982496,3.0881171,36.7296587
3487984922,3.0881177,36.7122187
2403450805,3.0881221,36.6724044
347357491,3.0881247,36.6693766
10936276586,3.0881297,36.6088147
10889157487,3.0881311,36.5993529
9357702519,3.0881318,36.6620209
2416758255,3.0881453,36.7334659
2535671463,3.0881456,36.5989476
1827616258,3.0881468,36.7245577
4756041789,3.088151,36.6885947
9360419065,3.0881546,36.657155
9360419082,3.0881613,36.6578332
312605462,3.0881627,36.7314182
3506220199,3.0881748,36.7018486
1824991732,3.0881869,36.7395798
2270089114,3.0881881,36.7291378
1180700266,3.0882056,36.6991582
2535738237,3.0882057,36.6108511
2209227910,3.0882141,36.7033584
3496529928,3.0882143,36.7046255
2535738040,3.0882162,36.6104927
334991889,3.0882166,36.6972292
8328289010,3.0882234,36.7266998
2535738306,3.0882271,36.6104215
11402422748,3.0882284,36.7272935
2535759716,3.0882337,36.603899
288393041,3.0882424,36.6938827
1180700310,3.0882444,36.6947389
2535738081,3.0882485,36.6092247
4333047371,3.0882487,36.6691262
956392459,3.0882499,36.740811
1827616309,3.0882509,36.7243853
2270074898,3.0882521,36.7265952
7330447520,3.0882619,36.7110062
2270016939,3.0882658,36.7191627
11701120500,3.0882687,36.7492401
2270074903,3.088274,36.7277964
1180700240,3.0882779,36.7000792
3687384410,3.0882889,36.6723627
6247316555,3.0882938,36.6016658
3491066790,3.0882947,36.7041962
1114063783,3.0883,36.6668486
8369603554,3.0883035,36.7205019
11673001490,3.0883213,36.7483911
326217551,3.088322,36.7454871
11673001499,3.0883246,36.7486925
10889153152,3.0883255,36.6088173
334991592,3.0883283,36.6981061
326620769,3.0883315,36.7399083
2270075074,3.0883326,36.7266552
1425326632,3.0883373,36.7474996
10889160629,3.0883403,36.6047772
1114063779,3.0883466,36.6669469
2416758211,3.0883537,36.7331774
2270074978,3.0883558,36.7285683
3734683776,3.0883592,36.7464489
11701120424,3.0883595,36.7487683
11677489060,3.0883626,36.748528
2535737965,3.0883679,36.6104989
2535738176,3.0883703,36.6104332
1114063737,3.0883711,36.666506
11673001501,3.0883717,36.7485061
11673001503,3.0883754,36.7485624
11701098504,3.0883792,36.7489467
2535738299,3.0883853,36.6086004
11701120504,3.0883918,36.7488191
3687384419,3.0883927,36.6724733
2209228064,3.088394,36.7021573
2270074878,3.0883944,36.7273497
1108094297,3.088398,36.652838
1108094298,3.0884119,36.6539106
2270074831,3.0884204,36.7267205
2270074826,3.0884255,36.7262296
326371951,3.0884264,36.718985
11701120383,3.0884382,36.7487759
9510633020,3.088443,36.6725269
2859902432,3.0884435,36.7309806
11701120427,3.0884435,36.7489398
11673001487,3.088444,36.7484019
2527520703,3.0884458,36.6539573
316386720,3.0884458,36.6687283
3978294832,3.088446,36.6792892
1114063739,3.0884461,36.6667559
1180700492,3.0884565,36.7118742
11701120510,3.0884593,36.749115
326591736,3.0884687,36.7374309
3490983163,3.0884698,36.7099128
335009881,3.08847,36.7132446
1108094328,3.0884714,36.6552604
1108094363,3.088473,36.6553206
2535738008,3.0884745,36.6084293
2270074914,3.0884756,36.7286589
1114063668,3.0884849,36.6661843
9357675633,3.0884859,36.6644652
4223598789,3.0884876,36.6636979
4549221841,3.0885024,36.7121468
1180859042,3.0885071,36.7042418
11402422747,3.0885128,36.7270031
335008301,3.0885142,36.7087145
335010300,3.0885175,36.7111106
9355359555,3.0885181,36.6628121
326602937,3.0885239,36.7377553
326211690,3.088525,36.7457887
2270074893,3.088526,36.7267992
2270074946,3.0885289,36.7262913
9355359544,3.0885309,36.6620249
9357675618,3.0885361,36.661702
4549222502,3.0885373,36.7122694
9355359545,3.0885421,36.6613913
956394045,3.0885436,36.7435256
326606076,3.0885462,36.7390384
326211252,3.088549,36.7448648
3496529930,3.0885523,36.7042582
11048293964,3.0885534,36.6490078
2535671532,3.0885583,36.600611
7330724393,3.0885598,36.6575195
9360419059,3.0885625,36.6567778
1114063659,3.088563,36.6668314
7330708460,3.0885638,36.6564432
9360419073,3.0885696,36.6582523
536084209,3.0885702,36.6081127
9360419081,3.0885745,36.6586169
2535671639,3.0885803,36.6013042
536083065,3.0885831,36.6077163
536084652,3.0885836,36.6080106
1827540711,3.0885906,36.7270654
1114063736,3.0885935,36.6658385
2535671522,3.0885972,36.5999331
4549222775,3.088599,36.7121597
536084065,3.0886058,36.607267
2270074729,3.0886122,36.7268634
536082868,3.0886125,36.6072068
326227087,3.0886134,36.7449848
2270075045,3.0886145,36.7263422
2535671577,3.0886241,36.5989294
4756041782,3.0886245,36.6887678
3583918239,3.0886252,36.7085636
536084361,3.0886283,36.6068158
1108041600,3.08863,36.6552898
8347415921,3.0886344,36.7177709
11701120477,3.0886493,36.7489955
326340169,3.0886516,36.730679
536084592,3.0886583,36.6064427
312608919,3.0886584,36.739008
2209102533,3.0886647,36.7097809
4044831335,3.0886652,36.7321453
326414600,3.0886717,36.7181951
536084555,3.0886778,36.6062322
11774414546,3.0886892,36.6845334
334966616,3.0886893,36.6993945
326414598,3.0886925,36.7180471
2807686781,3.0886971,36.7406613
4756041787,3.0886998,36.6882784
2209227683,3.0887022,36.7029075
2270074919,3.0887053,36.7287251
2270075078,3.0887057,36.7264008
2270074747,3.0887077,36.7269345
326225458,3.0887077,36.7461826
1827616260,3.0887261,36.7247731
536082914,3.0887262,36.6056671
536084530,3.0887312,36.6056165
3628845550,3.0887312,36.7088089
3711442515,3.0887404,36.6497164
326591711,3.0887448,36.7384482
312605461,3.0887511,36.7305562
334992893,3.0887545,36.6975032
3496538647,3.0887596,36.7014361
816333862,3.0887619,36.7058184
326217549,3.0887653,36.7453001
3490983403,3.088767,36.709213
326211943,3.0887732,36.7463364
5839941666,3.0887746,36.6464688
1180700182,3.0887813,36.6945152
316379901,3.0887828,36.6047956
11701120478,3.088784,36.7492797
1180700261,3.0887866,36.6956424
10889157428,3.0887921,36.6044754
3978295106,3.088796,36.6833732
9360643428,3.0888051,36.6913453
536084419,3.0888063,36.6039883
1824991488,3.0888082,36.7393425
2535759563,3.0888112,36.6039265
2798732803,3.0888118,36.7307239
326388240,3.088812,36.7242268
816333883,3.0888126,36.7044532
1180700308,3.0888179,36.6983448
8347415187,3.0888202,36.7187406
2270075089,3.0888213,36.7264642
816333861,3.0888214,36.705356
1108094300,3.0888314,36.6520862
2270074950,3.0888329,36.7259575
3490995455,3.0888333,36.7101282
326575357,3.0888343,36.7363544
2209227681,3.0888397,36.7026321
2507414797,3.0888428,36.7156655
4756041781,3.0888434,36.6888722
9357702527,3.0888479,36.6644683
9357704817,3.0888495,36.6643139
1180700290,3.088854,36.6963838
11701098508,3.0888556,36.7489148
9357675632,3.088856,36.663694
3487984853,3.0888574,36.7115336
3490983188,3.0888576,36.7095107
816333869,3.0888602,36.7053095
1180700166,3.0888608,36.6999665
7330708459,3.0888743,36.6564359
2210136022,3.088875,36.7105984
2209227999,3.0888791,36.7020471
326385972,3.0888827,36.7255501
326577296,3.0888842,36.7366884
1108094303,3.0888868,36.6545396
536084841,3.0888925,36.6029179
2402077497,3.0888936,36.746479
816333860,3.0888942,36.7053984
2209228084,3.0889008,36.7028601
1108041601,3.0889047,36.6552898
2270074867,3.0889093,36.7260147
8347415186,3.0889113,36.7184767
11048309283,3.0889118,36.6469589
1827616257,3.0889123,36.7244601
2270074928,3.0889139,36.7265253
11774477681,3.0889224,36.6857927
8347415209,3.0889328,36.718173
4598608251,3.0889365,36.6737786
326332581,3.0889512,36.7290588
2403450833,3.0889556,36.6745514
2268999406,3.0889575,36.7180316
316379900,3.0889614,36.6020719
326226212,3.088965,36.7456108
9360605111,3.088966,36.6911001
2209102364,3.0889669,36.7087171
6247316563,3.0889707,36.6010406
9360419093,3.0889714,36.6577257
4756041786,3.0889738,36.6891603
1425331363,3.0889866,36.7410041
2270074936,3.0889939,36.726078
326384640,3.0889968,36.7232343
1242590908,3.0889974,36.7125172
326413873,3.0890009,36.7181644
3506220214,3.0890117,36.7019608
2270074973,3.0890117,36.7265874
11481311389,3.0890156,36.7315574
3490983179,3.0890167,36.7087366
2209227773,3.0890209,36.7031481
326388975,3.0890223,36.7238553
4549222501,3.0890231,36.7124818
11774477682,3.0890361,36.6855925
11048309272,3.0890466,36.648942
2535671656,3.0890491,36.6006369
334983864,3.0890596,36.6961162
536084746,3.0890634,36.6016306
3502990501,3.089068,36.7032619
2535671544,3.0890733,36.5999564
4755913907,3.0890764,36.6886929
3490983172,3.0890867,36.7096204
11048309274,3.0890868,36.6517398
3490983171,3.0890921,36.7086334
2270074848,3.0890951,36.7261537
9357702124,3.0890961,36.6645334
2535671548,3.0890984,36.5989348
2270074744,3.0891017,36.7266435
287169109,3.0891073,36.7443144
1824982506,3.0891079,36.7300807
4549222776,3.0891105,36.7123612
4223548009,3.0891257,36.6652011
7330708455,3.0891282,36.6568274
4598608213,3.0891294,36.67366
1180700302,3.0891303,36.6988058
1831382964,3.0891337,36.7285785
326394799,3.0891373,36.7194302
5339807914,3.0891382,36.674526
326394797,3.0891471,36.7191709
9357675628,3.0891482,36.6636909
347322428,3.0891491,36.6733887
1839916761,3.0891499,36.7300146
3506217275,3.0891512,36.7015157
2270098037,3.0891604,36.7293746
326639665,3.089161,36.7280573
2270016834,3.0891662,36.7189334
326600917,3.0891689,36.7369821
10701137277,3.0891795,36.7214469
8347415919,3.0891829,36.7175244
8347415943,3.0891834,36.717789
1180700372,3.0891853,36.6991675
2270074717,3.0891853,36.7262212
326225459,3.0891919,36.7459906
816333884,3.0891926,36.7048988
1824982494,3.0891928,36.7298492
2270108744,3.0891932,36.7275739
326337130,3.0891953,36.7292376
1631891294,3.0892003,36.7442583
11048309273,3.0892005,36.6504829
11048309270,3.0892059,36.6495883
1824982186,3.08921,36.7299052
2398209891,3.0892139,36.7294916
11048309269,3.0892145,36.6497201
2416758386,3.0892184,36.732579
3487984744,3.089224,36.7112946
2768544690,3.0892281,36.7447285
326331822,3.0892287,36.7295645
2416758325,3.0892302,36.73329
3506217279,3.0892325,36.7015017
2270074944,3.0892331,36.7250159
2209227759,3.0892361,36.7011601
1180700417,3.0892405,36.6977338
4598608252,3.0892463,36.6735923
536082872,3.0892522,36.6072135
3351171067,3.0892535,36.6905315
2209227712,3.089256,36.7044953
334992892,3.089265,36.6965885
2270074714,3.0892717,36.7258574
2270074974,3.0892741,36.7262877
9360419119,3.0892772,36.6588215
1114063663,3.0892794,36.6673913
326331560,3.0892817,36.729871
9360419117,3.089283,36.6586135
1180700163,3.0892884,36.7013347
326388407,3.0892884,36.7239069
3490995461,3.0892931,36.7105665
1180700126,3.0892962,36.6985746
2798732802,3.0892989,36.7300549
10701137291,3.0893037,36.7215984
2270074808,3.0893059,36.7265062
3490995460,3.089312,36.710805
326331559,3.0893168,36.7294544
9355359546,3.0893174,36.6631714
1180700382,3.0893183,36.7120746
316383840,3.0893213,36.6953047
316378352,3.0893247,36.5904491
2398209923,3.0893402,36.7295284
3502989567,3.0893441,36.7041822
326397485,3.0893492,36.7198684
326377930,3.0893502,36.7188824
7330724388,3.0893511,36.6575152
10701173416,3.0893575,36.7171868
326591704,3.089359,36.7386111
9360419094,3.0893616,36.6581295
2270016984,3.0893632,36.7215919
9360419080,3.089364,36.6564039
313150918,3.0893653,36.7444742
2270074765,3.0893679,36.7263479
3583918238,3.089372,36.7089097
326338190,3.08938,36.730093
2535671518,3.0893835,36.6007761
326619103,3.0893867,36.7404364
2403450890,3.0893872,36.6761514
326211255,3.0893886,36.7462802
11481311390,3.0893902,36.7310748
536084564,3.0893929,36.6062653
2270098066,3.0894073,36.7290412
347357370,3.0894111,36.6706551
1915578226,3.0894119,36.6960392
3502989577,3.0894147,36.7044412
335010299,3.0894169,36.7108556
3755236434,3.0894187,36.7323567
536085125,3.0894288,36.6006546
1180700354,3.0894333,36.6956678
334988616,3.0894349,36.7047846
335013723,3.0894354,36.7136993
2416758355,3.0894427,36.7341512
3978295188,3.0894458,36.6848339
2807686794,3.0894486,36.7404747
7330724386,3.0894492,36.658613
2155663339,3.0894579,36.7292126
9360419120,3.0894612,36.6588211
1114063664,3.0894625,36.6671533
313150809,3.0894636,36.7442165
8347415189,3.0894639,36.7184978
10889156132,3.0894655,36.6075098
816333859,3.0894684,36.7054363
316404287,3.0894722,36.5904795
536084503,3.0894732,36.6053829
3488599399,3.0894776,36.7097922
3496538641,3.0894822,36.7023649
312608928,3.0894889,36.7384848
4598608212,3.089489,36.6740723
326399841,3.0894901,36.7201597
326356098,3.0894934,36.7273916
2270074791,3.0895025,36.7265962
334992891,3.0895057,36.6961738
2535738101,3.0895078,36.6075012
326330690,3.0895154,36.7291938
335010331,3.0895284,36.7117848
2535671479,3.0895358,36.5999782
1915578236,3.089538,36.6959306
11774455519,3.0895382,36.6852067
8347415184,3.089539,36.7182686
3518365315,3.0895463,36.7356305
11672995755,3.089548,36.7479385
5339809895,3.0895581,36.6738906
536084443,3.0895605,36.6042963
3490983404,3.0895614,36.7083152
4756041780,3.0895646,36.6896271
2872187491,3.0895684,36.7291281
11166671058,3.0895689,36.7479336
10898586943,3.0895735,36.6421915
326386656,3.089576,36.7255992
2807686778,3.0895763,36.7398839
2270098010,3.0895808,36.7288852
2535671434,3.0895838,36.5989403
3502990534,3.0895855,36.7046575
536084811,3.08959,36.6022851
9510898297,3.0895901,36.7441533
8347415944,3.0895971,36.7178674
2270075033,3.0896011,36.7264899
2270074819,3.0896013,36.7261052
2416758193,3.0896097,36.7318961
3615278875,3.0896192,36.6708619
326388409,3.0896262,36.7231652
2416758197,3.0896335,36.7312224
1180859060,3.0896421,36.7024325
3502989550,3.0896445,36.7033328
326596278,3.0896527,36.7376944
9357702528,3.0896574,36.6637205
536084724,3.0896654,36.6019156
326226210,3.0896692,36.7453429
1915578228,3.0896702,36.6959558
9355359542,3.0896741,36.6627734
288386825,3.0896742,36.7264028
3496538620,3.0896783,36.7031462
2416758303,3.0896794,36.7328081
326637527,3.0896836,36.727661
9355359540,3.0896848,36.6613973
9355359541,3.0896851,36.6620145
313150912,3.0896887,36.7443815
4223548007,3.0896916,36.6651825
347357479,3.0896916,36.6668841
2270074737,3.0896938,36.7260018
9360419125,3.0897009,36.6600721
7330708484,3.0897063,36.6588206
9360419127,3.0897063,36.6596287
536082880,3.0897118,36.6071563
1180700376,3.0897133,36.7115298
316404000,3.0897139,36.5909597
2535671447,3.0897158,36.5999867
3978295108,3.0897205,36.6834117
1915578221,3.0897206,36.6961015
3615287694,3.0897211,36.6709632
2270097999,3.0897335,36.7289423
1180700446,3.0897407,36.6979721
8339880659,3.0897411,36.7276275
11774475685,3.0897466,36.6859324
7330724389,3.0897477,36.657513
316403735,3.0897488,36.5905377
536085122,3.0897576,36.6007846
11048309281,3.08976,36.6467263
1180700366,3.08976,36.6994366
4756041779,3.0897717,36.6895207
2403450968,3.0897926,36.6717465
1180700369,3.0897982,36.7102313
4223548015,3.0897994,36.6634088
3583918237,3.0897995,36.7093087
6179832257,3.0898015,36.730476
326340170,3.0898029,36.7313457
313150620,3.0898081,36.7440444
9360419124,3.089819,36.6600709
9360419123,3.089819,36.6603412
3490983168,3.0898196,36.7082973
347323987,3.0898199,36.6653019
3978294960,3.0898245,36.6818006
